ticker,currency,company_name,exchange,exchange_short,timezone
FRO,USD,Frontline Ltd.,New York Stock Exchange,NYSE,America/New_York
GME,USD,GameStop Corp.,New York Stock Exchange,NYSE,America/New_York
ING,USD,ING Groep N.V.,New York Stock Exchange,NYSE,America/New_York
KKR,USD,KKR & Co. Inc.,New York Stock Exchange,NYSE,America/New_York
KT,USD,KT Corporation,New York Stock Exchange,NYSE,America/New_York
LB,USD,"L Brands, Inc.",New York Stock Exchange,NYSE,America/New_York
LCII,USD,LCI Industries,New York Stock Exchange,NYSE,America/New_York
LMND,USD,"Lemonade, Inc.",New York Stock Exchange,NYSE,America/New_York
MDLA,USD,"Medallia, Inc.",New York Stock Exchange,NYSE,America/New_York
MED,USD,"Medifast, Inc.",New York Stock Exchange,NYSE,America/New_York
MS,USD,Morgan Stanley,New York Stock Exchange,NYSE,America/New_York
NTZ,USD,Natuzzi S.p.A.,New York Stock Exchange,NYSE,America/New_York
NLS,USD,"Nautilus, Inc.",New York Stock Exchange,NYSE,America/New_York
PEN,USD,"Penumbra, Inc.",New York Stock Exchange,NYSE,America/New_York
PRSP,USD,Perspecta Inc.,New York Stock Exchange,NYSE,America/New_York
PHR,USD,"Phreesia, Inc.",New York Stock Exchange,NYSE,America/New_York
PLD,USD,"Prologis, Inc.",New York Stock Exchange,NYSE,America/New_York
PUK,USD,Prudential plc,New York Stock Exchange,NYSE,America/New_York
PSA,USD,Public Storage,New York Stock Exchange,NYSE,America/New_York
CTBB,USD,Qwest Corp. NT,New York Stock Exchange,NYSE,America/New_York
CTY,USD,Qwest Corp. NT,New York Stock Exchange,NYSE,America/New_York
CTZ,USD,Qwest Corp. NT,New York Stock Exchange,NYSE,America/New_York
FLOW,USD,"SPX FLOW, Inc.",New York Stock Exchange,NYSE,America/New_York
SVU,USD,SUPERVALU INC.,New York Stock Exchange,NYSE,America/New_York
SEND,USD,"SendGrid, Inc.",New York Stock Exchange,NYSE,America/New_York
SNOW,USD,Snowflake Inc.,New York Stock Exchange,NYSE,America/New_York
SCS,USD,Steelcase Inc.,New York Stock Exchange,NYSE,America/New_York
SCL,USD,Stepan Company,New York Stock Exchange,NYSE,America/New_York
TPR,USD,"Tapestry, Inc.",New York Stock Exchange,NYSE,America/New_York
FTI,USD,TechnipFMC plc,New York Stock Exchange,NYSE,America/New_York
KR,USD,The Kroger Co.,New York Stock Exchange,NYSE,America/New_York
TDW,USD,Tidewater Inc.,New York Stock Exchange,NYSE,America/New_York
BLD,USD,TopBuild Corp.,New York Stock Exchange,NYSE,America/New_York
TBI,USD,"TrueBlue, Inc.",New York Stock Exchange,NYSE,America/New_York
VVV,USD,Valvoline Inc.,New York Stock Exchange,NYSE,America/New_York
WELL,USD,Welltower Inc.,New York Stock Exchange,NYSE,America/New_York
WP,USD,"Worldpay, Inc.",New York Stock Exchange,NYSE,America/New_York
ZYME,USD,Zymeworks Inc.,New York Stock Exchange,NYSE,America/New_York
WBAI,USD,500.com Limited,New York Stock Exchange,NYSE,America/New_York
AVX,USD,AVX Corporation,New York Stock Exchange,NYSE,America/New_York
ARCH,USD,"Arch Coal, Inc.",New York Stock Exchange,NYSE,America/New_York
AZN,USD,AstraZeneca PLC,New York Stock Exchange,NYSE,America/New_York
BGS,USD,"B&G Foods, Inc.",New York Stock Exchange,NYSE,America/New_York
BLK,USD,"BlackRock, Inc.",New York Stock Exchange,NYSE,America/New_York
BWA,USD,BorgWarner Inc.,New York Stock Exchange,NYSE,America/New_York
CBS,USD,CBS Corporation,New York Stock Exchange,NYSE,America/New_York
CTS,USD,CTS Corporation,New York Stock Exchange,NYSE,America/New_York
CABO,USD,"Cable One, Inc.",New York Stock Exchange,NYSE,America/New_York
CXW,USD,"CoreCivic, Inc.",New York Stock Exchange,NYSE,America/New_York
CLGX,USD,"CoreLogic, Inc.",New York Stock Exchange,NYSE,America/New_York
DHX,USD,"DHI Group, Inc.",New York Stock Exchange,NYSE,America/New_York
DRD,USD,DRDGOLD Limited,New York Stock Exchange,NYSE,America/New_York
DE,USD,Deere & Company,New York Stock Exchange,NYSE,America/New_York
DDS,USD,"Dillard's, Inc.",New York Stock Exchange,NYSE,America/New_York
LPG,USD,Dorian LPG Ltd.,New York Stock Exchange,NYSE,America/New_York
DRQ,USD,"Dril-Quip, Inc.",New York Stock Exchange,NYSE,America/New_York
EQT,USD,EQT Corporation,New York Stock Exchange,NYSE,America/New_York
ELLI,USD,"Ellie Mae, Inc.",New York Stock Exchange,NYSE,America/New_York
ENIC,USD,Enel Chile S.A.,New York Stock Exchange,NYSE,America/New_York
ESV,USD,Ensco Rowan plc,New York Stock Exchange,NYSE,America/New_York
ENV,USD,"Envestnet, Inc.",New York Stock Exchange,NYSE,America/New_York
FMC,USD,FMC Corporation,New York Stock Exchange,NYSE,America/New_York
GZT,USD,Gazit Globe Ltd,New York Stock Exchange,NYSE,America/New_York
G,USD,Genpact Limited,New York Stock Exchange,NYSE,America/New_York
GPRK,USD,GeoPark Limited,New York Stock Exchange,NYSE,America/New_York
GL,USD,Globe Life Inc.,New York Stock Exchange,NYSE,America/New_York
HRB,USD,"H&R Block, Inc.",New York Stock Exchange,NYSE,America/New_York
HCI,USD,"HCI Group, Inc.",New York Stock Exchange,NYSE,America/New_York
HNI,USD,HNI Corporation,New York Stock Exchange,NYSE,America/New_York
IDT,USD,IDT Corporation,New York Stock Exchange,NYSE,America/New_York
IFS,USD,IFSC/ COMSH VTG,New York Stock Exchange,NYSE,America/New_York
INFY,USD,Infosys Limited,New York Stock Exchange,NYSE,America/New_York
NSP,USD,"Insperity, Inc.",New York Stock Exchange,NYSE,America/New_York
ITCB,USD,Itaú CorpBanca,New York Stock Exchange,NYSE,America/New_York
K,USD,Kellogg Company,New York Stock Exchange,NYSE,America/New_York
KMT,USD,Kennametal Inc.,New York Stock Exchange,NYSE,America/New_York
LEAF,USD,Leaf Group Ltd.,New York Stock Exchange,NYSE,America/New_York
LFGR,USD,Leaf Group Ltd.,New York Stock Exchange,NYSE,America/New_York
MHO,USD,"M/I Homes, Inc.",New York Stock Exchange,NYSE,America/New_York
MRC,USD,MRC Global Inc.,New York Stock Exchange,NYSE,America/New_York
HZO,USD,"MarineMax, Inc.",New York Stock Exchange,NYSE,America/New_York
MXL,USD,"MaxLinear, Inc.",New York Stock Exchange,NYSE,America/New_York
MUSA,USD,Murphy USA Inc.,New York Stock Exchange,NYSE,America/New_York
NCR,USD,NCR Corporation,New York Stock Exchange,NYSE,America/New_York
NTST,USD,NETSTREIT Corp.,New York Stock Exchange,NYSE,America/New_York
NEWR,USD,"New Relic, Inc.",New York Stock Exchange,NYSE,America/New_York
JWN,USD,"Nordstrom, Inc.",New York Stock Exchange,NYSE,America/New_York
PBF,USD,PBF Energy Inc.,New York Stock Exchange,NYSE,America/New_York
PHH,USD,PHH Corporation,New York Stock Exchange,NYSE,America/New_York
PPL,USD,PPL Corporation,New York Stock Exchange,NYSE,America/New_York
PD,USD,"PagerDuty, Inc.",New York Stock Exchange,NYSE,America/New_York
PINS,USD,"Pinterest, Inc.",New York Stock Exchange,NYSE,America/New_York
PRI,USD,"Primerica, Inc.",New York Stock Exchange,NYSE,America/New_York
REVG,USD,"REV Group, Inc.",New York Stock Exchange,NYSE,America/New_York
RIO,USD,Rio Tinto Group,New York Stock Exchange,NYSE,America/New_York
SPGI,USD,S&P Global Inc.,New York Stock Exchange,NYSE,America/New_York
SCE-K,USD,SCE Tr V/PFD sh,New York Stock Exchange,NYSE,America/New_York
SPXC,USD,SPX Corporation,New York Stock Exchange,NYSE,America/New_York
SMAR,USD,Smartsheet Inc.,New York Stock Exchange,NYSE,America/New_York
SMTA,USD,Spirit MTA REIT,New York Stock Exchange,NYSE,America/New_York
TIER,USD,"TIER REIT, Inc.",New York Stock Exchange,NYSE,America/New_York
TRC,USD,Tejon Ranch Co.,New York Stock Exchange,NYSE,America/New_York
TNC,USD,Tennant Company,New York Stock Exchange,NYSE,America/New_York
RIG,USD,Transocean Ltd.,New York Stock Exchange,NYSE,America/New_York
UGI,USD,UGI Corporation,New York Stock Exchange,NYSE,America/New_York
USDP,USD,USD Partners LP,New York Stock Exchange,NYSE,America/New_York
USG,USD,USG Corporation,New York Stock Exchange,NYSE,America/New_York
VAPO,USD,"Vapotherm, Inc.",New York Stock Exchange,NYSE,America/New_York
VEDL,USD,Vedanta Limited,New York Stock Exchange,NYSE,America/New_York
WAGE,USD,"WageWorks, Inc.",New York Stock Exchange,NYSE,America/New_York
WSR,USD,Whitestone REIT,New York Stock Exchange,NYSE,America/New_York
AGCO,USD,AGCO Corporation,New York Stock Exchange,NYSE,America/New_York
ALG,USD,Alamo Group Inc.,New York Stock Exchange,NYSE,America/New_York
AGI,USD,Alamos Gold Inc.,New York Stock Exchange,NYSE,America/New_York
ATUS,USD,"Altice USA, Inc.",New York Stock Exchange,NYSE,America/New_York
AMBR,USD,"Amber Road, Inc.",New York Stock Exchange,NYSE,America/New_York
ATR,USD,"AptarGroup, Inc.",New York Stock Exchange,NYSE,America/New_York
AN,USD,"AutoNation, Inc.",New York Stock Exchange,NYSE,America/New_York
BBT,USD,BB&T Corporation,New York Stock Exchange,NYSE,America/New_York
BLL,USD,Ball Corporation,New York Stock Exchange,NYSE,America/New_York
BMA,USD,Banco Macro S.A.,New York Stock Exchange,NYSE,America/New_York
CIB,USD,Bancolombia S.A.,New York Stock Exchange,NYSE,America/New_York
BMO,USD,Bank of Montreal,New York Stock Exchange,NYSE,America/New_York
BKU,USD,"BankUnited, Inc.",New York Stock Exchange,NYSE,America/New_York
CBRE,USD,"CBRE Group, Inc.",New York Stock Exchange,NYSE,America/New_York
CVI,USD,"CVR Energy, Inc.",New York Stock Exchange,NYSE,America/New_York
UAN,USD,"CVR Partners, LP",New York Stock Exchange,NYSE,America/New_York
CVRR,USD,"CVR Refining, LP",New York Stock Exchange,NYSE,America/New_York
CAT,USD,Caterpillar Inc.,New York Stock Exchange,NYSE,America/New_York
FUN,USD,"Cedar Fair, L.P.",New York Stock Exchange,NYSE,America/New_York
NET,USD,"Cloudflare, Inc.",New York Stock Exchange,NYSE,America/New_York
CSTM,USD,Constellium N.V.,New York Stock Exchange,NYSE,America/New_York
COT,USD,Cott Corporation,New York Stock Exchange,NYSE,America/New_York
DS,USD,Drive Shack Inc.,New York Stock Exchange,NYSE,America/New_York
EB,USD,"Eventbrite, Inc.",New York Stock Exchange,NYSE,America/New_York
FTCH,USD,Farfetch Limited,New York Stock Exchange,NYSE,America/New_York
FF,USD,FutureFuel Corp.,New York Stock Exchange,NYSE,America/New_York
GATX,USD,GATX Corporation,New York Stock Exchange,NYSE,America/New_York
GSX,USD,GSX Techedu Inc.,New York Stock Exchange,NYSE,America/New_York
GIG,USD,"GigCapital, Inc.",New York Stock Exchange,NYSE,America/New_York
AJX,USD,Great Ajax Corp.,New York Stock Exchange,NYSE,America/New_York
HBI,USD,Hanesbrands Inc.,New York Stock Exchange,NYSE,America/New_York
HES,USD,Hess Corporation,New York Stock Exchange,NYSE,America/New_York
IEX,USD,IDEX Corporation,New York Stock Exchange,NYSE,America/New_York
IMAX,USD,IMAX Corporation,New York Stock Exchange,NYSE,America/New_York
BEKE,USD,KE Holdings Inc.,New York Stock Exchange,NYSE,America/New_York
LN,USD,LINE Corporation,New York Stock Exchange,NYSE,America/New_York
LEA,USD,Lear Corporation,New York Stock Exchange,NYSE,America/New_York
LMHA,USD,"Legg Mason, Inc.",New York Stock Exchange,NYSE,America/New_York
LM,USD,"Legg Mason, Inc.",New York Stock Exchange,NYSE,America/New_York
LKM,USD,Link Motion Inc.,New York Stock Exchange,NYSE,America/New_York
MTL-,USD,MECHEL OAO/S ADR,New York Stock Exchange,NYSE,America/New_York
MFCB,USD,MFC Bancorp Ltd.,New York Stock Exchange,NYSE,America/New_York
MAC,USD,Macerich Company,New York Stock Exchange,NYSE,America/New_York
MNK,USD,Mallinckrodt plc,New York Stock Exchange,NYSE,America/New_York
MAX,USD,"MediaAlpha, Inc.",New York Stock Exchange,NYSE,America/New_York
MDLQ,USD,Medley LLC NT 24,New York Stock Exchange,NYSE,America/New_York
MC,USD,Moelis & Company,New York Stock Exchange,NYSE,America/New_York
MOG.A,USD,Moog Inc Class A,New York Stock Exchange,NYSE,America/New_York
MOG.B,USD,Moog Inc Class B,New York Stock Exchange,NYSE,America/New_York
NRG,USD,"NRG Energy, Inc.",New York Stock Exchange,NYSE,America/New_York
NVO,USD,Novo Nordisk A/S,New York Stock Exchange,NYSE,America/New_York
OGE,USD,OGE Energy Corp.,New York Stock Exchange,NYSE,America/New_York
IX,USD,ORIX Corporation,New York Stock Exchange,NYSE,America/New_York
OLN,USD,Olin Corporation,New York Stock Exchange,NYSE,America/New_York
PBFX,USD,PBF Logistics LP,New York Stock Exchange,NYSE,America/New_York
PCG,USD,PG&E Corporation,New York Stock Exchange,NYSE,America/New_York
PPDF,USD,PPDAI Group Inc.,New York Stock Exchange,NYSE,America/New_York
PUK-A,USD,PRUDENTIA / PREF,New York Stock Exchange,NYSE,America/New_York
PRLB,USD,"Proto Labs, Inc.",New York Stock Exchange,NYSE,America/New_York
PHM,USD,"PulteGroup, Inc.",New York Stock Exchange,NYSE,America/New_York
RTN,USD,Raytheon Company,New York Stock Exchange,NYSE,America/New_York
SDRL,USD,Seadrill Limited,New York Stock Exchange,NYSE,America/New_York
NOW,USD,"ServiceNow, Inc.",New York Stock Exchange,NYSE,America/New_York
SHAK,USD,Shake Shack Inc.,New York Stock Exchange,NYSE,America/New_York
SNE,USD,Sony Corporation,New York Stock Exchange,NYSE,America/New_York
SGU,USD,"Star Group, L.P.",New York Stock Exchange,NYSE,America/New_York
STL,USD,Sterling Bancorp,New York Stock Exchange,NYSE,America/New_York
SRI,USD,"Stoneridge, Inc.",New York Stock Exchange,NYSE,America/New_York
TCP,USD,"TC PipeLines, LP",New York Stock Exchange,NYSE,America/New_York
TCRZ,USD,"THL Credit, Inc.",New York Stock Exchange,NYSE,America/New_York
BKE,USD,"The Buckle, Inc.",New York Stock Exchange,NYSE,America/New_York
TTC,USD,The Toro Company,New York Stock Exchange,NYSE,America/New_York
UNT,USD,Unit Corporation,New York Stock Exchange,NYSE,America/New_York
VFC,USD,V.F. Corporation,New York Stock Exchange,NYSE,America/New_York
VOC,USD,VOC Energy Trust,New York Stock Exchange,NYSE,America/New_York
WPC,USD,W. P. Carey Inc.,New York Stock Exchange,NYSE,America/New_York
WPXP,USD,"WPX Energy, Inc.",New York Stock Exchange,NYSE,America/New_York
WPX,USD,"WPX Energy, Inc.",New York Stock Exchange,NYSE,America/New_York
WRK,USD,WestRock Company,New York Stock Exchange,NYSE,America/New_York
AUY,USD,Yamana Gold Inc.,New York Stock Exchange,NYSE,America/New_York
AXR,USD,AMREP Corporation,New York Stock Exchange,NYSE,America/New_York
ASGN,USD,ASGN Incorporated,New York Stock Exchange,NYSE,America/New_York
AYR,USD,Aircastle Limited,New York Stock Exchange,NYSE,America/New_York
AA,USD,Alcoa Corporation,New York Stock Exchange,NYSE,America/New_York
ALX,USD,"Alexander's, Inc.",New York Stock Exchange,NYSE,America/New_York
ARD,USD,Ardagh Group S.A.,New York Stock Exchange,NYSE,America/New_York
BXS,USD,BancorpSouth Bank,New York Stock Exchange,NYSE,America/New_York
BBDC,USD,"Barings BDC, Inc.",New York Stock Exchange,NYSE,America/New_York
B,USD,Barnes Group Inc.,New York Stock Exchange,NYSE,America/New_York
BRC,USD,Brady Corporation,New York Stock Exchange,NYSE,America/New_York
CPL,USD,CPFL Energia S.A.,New York Stock Exchange,NYSE,America/New_York
CBT,USD,Cabot Corporation,New York Stock Exchange,NYSE,America/New_York
CSPR,USD,Casper Sleep Inc.,New York Stock Exchange,NYSE,America/New_York
CTL,USD,"CenturyLink, Inc.",New York Stock Exchange,NYSE,America/New_York
CHS,USD,"Chico's FAS, Inc.",New York Stock Exchange,NYSE,America/New_York
CIEN,USD,Ciena Corporation,New York Stock Exchange,NYSE,America/New_York
CI,USD,Cigna Corporation,New York Stock Exchange,NYSE,America/New_York
CVEO,USD,Civeo Corporation,New York Stock Exchange,NYSE,America/New_York
CUB,USD,Cubic Corporation,New York Stock Exchange,NYSE,America/New_York
DHI,USD,"D.R. Horton, Inc.",New York Stock Exchange,NYSE,America/New_York
DCP,USD,"DCP Midstream, LP",New York Stock Exchange,NYSE,America/New_York
DAN,USD,Dana Incorporated,New York Stock Exchange,NYSE,America/New_York
DOV,USD,Dover Corporation,New York Stock Exchange,NYSE,America/New_York
EME,USD,"EMCOR Group, Inc.",New York Stock Exchange,NYSE,America/New_York
EQGP,USD,"EQGP Holdings, LP",New York Stock Exchange,NYSE,America/New_York
EV,USD,Eaton Vance Corp.,New York Stock Exchange,NYSE,America/New_York
ESNT,USD,Essent Group Ltd.,New York Stock Exchange,NYSE,America/New_York
ES,USD,Eversource Energy,New York Stock Exchange,NYSE,America/New_York
FDX,USD,FedEx Corporation,New York Stock Exchange,NYSE,America/New_York
FOE,USD,Ferro Corporation,New York Stock Exchange,NYSE,America/New_York
FINV,USD,FinVolution Group,New York Stock Exchange,NYSE,America/New_York
FE,USD,FirstEnergy Corp.,New York Stock Exchange,NYSE,America/New_York
FLR,USD,Fluor Corporation,New York Stock Exchange,NYSE,America/New_York
FL,USD,"Foot Locker, Inc.",New York Stock Exchange,NYSE,America/New_York
GCI,USD,"Gannett Co., Inc.",New York Stock Exchange,NYSE,America/New_York
GNE,USD,Genie Energy Ltd.,New York Stock Exchange,NYSE,America/New_York
HDB,USD,HDFC Bank Limited,New York Stock Exchange,NYSE,America/New_York
HEI,USD,HEICO Corporation,New York Stock Exchange,NYSE,America/New_York
HSBC,USD,HSBC Holdings plc,New York Stock Exchange,NYSE,America/New_York
HHS,USD,"Harte Hanks, Inc.",New York Stock Exchange,NYSE,America/New_York
HI,USD,"Hillenbrand, Inc.",New York Stock Exchange,NYSE,America/New_York
HMI,USD,Huami Corporation,New York Stock Exchange,NYSE,America/New_York
IPHI,USD,Inphi Corporation,New York Stock Exchange,NYSE,America/New_York
INST,USD,"Instructure, Inc.",New York Stock Exchange,NYSE,America/New_York
VBF,USD,Invesco Bond Fund,New York Stock Exchange,NYSE,America/New_York
JNJ,USD,Johnson & Johnson,New York Stock Exchange,NYSE,America/New_York
KEM,USD,KEMET Corporation,New York Stock Exchange,NYSE,America/New_York
KAMN,USD,Kaman Corporation,New York Stock Exchange,NYSE,America/New_York
FRAC,USD,"Keane Group, Inc.",New York Stock Exchange,NYSE,America/New_York
KEX,USD,Kirby Corporation,New York Stock Exchange,NYSE,America/New_York
L,USD,Loews Corporation,New York Stock Exchange,NYSE,America/New_York
LU,USD,Lufax Holding Ltd,New York Stock Exchange,NYSE,America/New_York
MSGN,USD,MSG Networks Inc.,New York Stock Exchange,NYSE,America/New_York
MVC,USD,"MVC Capital, Inc.",New York Stock Exchange,NYSE,America/New_York
MAS,USD,Masco Corporation,New York Stock Exchange,NYSE,America/New_York
MRK,USD,"Merck & Co., Inc.",New York Stock Exchange,NYSE,America/New_York
NWG,USD,NatWest Group plc,New York Stock Exchange,NYSE,America/New_York
NGG,USD,National Grid plc,New York Stock Exchange,NYSE,America/New_York
NOK,USD,Nokia Corporation,New York Stock Exchange,NYSE,America/New_York
NUE,USD,Nucor Corporation,New York Stock Exchange,NYSE,America/New_York
PJT,USD,PJT Partners Inc.,New York Stock Exchange,NYSE,America/New_York
PKI,USD,"PerkinElmer, Inc.",New York Stock Exchange,NYSE,America/New_York
PBI,USD,Pitney Bowes Inc.,New York Stock Exchange,NYSE,America/New_York
PLT,USD,"Plantronics, Inc.",New York Stock Exchange,NYSE,America/New_York
QTWO,USD,"Q2 Holdings, Inc.",New York Stock Exchange,NYSE,America/New_York
RLJ,USD,RLJ Lodging Trust,New York Stock Exchange,NYSE,America/New_York
RDN,USD,Radian Group Inc.,New York Stock Exchange,NYSE,America/New_York
RGS,USD,Regis Corporation,New York Stock Exchange,NYSE,America/New_York
RVI,USD,Retail Value Inc.,New York Stock Exchange,NYSE,America/New_York
RNG,USD,"RingCentral, Inc.",New York Stock Exchange,NYSE,America/New_York
SCG,USD,SCANA Corporation,New York Stock Exchange,NYSE,America/New_York
SCE-H,USD,SCE TR III/PFD SH,New York Stock Exchange,NYSE,America/New_York
SM,USD,SM Energy Company,New York Stock Exchange,NYSE,America/New_York
SLQT,USD,"SelectQuote, Inc.",New York Stock Exchange,NYSE,America/New_York
SYY,USD,Sysco Corporation,New York Stock Exchange,NYSE,America/New_York
TU,USD,TELUS Corporation,New York Stock Exchange,NYSE,America/New_York
TALO,USD,Talos Energy Inc.,New York Stock Exchange,NYSE,America/New_York
TEF,USD,"Telefónica, S.A.",New York Stock Exchange,NYSE,America/New_York
TEX,USD,Terex Corporation,New York Stock Exchange,NYSE,America/New_York
TREC,USD,Trecora Resources,New York Stock Exchange,NYSE,America/New_York
TSN,USD,"Tyson Foods, Inc.",New York Stock Exchange,NYSE,America/New_York
VGR,USD,Vector Group Ltd.,New York Stock Exchange,NYSE,America/New_York
VRS,USD,Verso Corporation,New York Stock Exchange,NYSE,America/New_York
GRA,USD,W. R. Grace & Co.,New York Stock Exchange,NYSE,America/New_York
XRX,USD,Xerox Corporation,New York Stock Exchange,NYSE,America/New_York
YUM,USD,"YUM! Brands, Inc.",New York Stock Exchange,NYSE,America/New_York
ATEN,USD,"A10 Networks, Inc.",New York Stock Exchange,NYSE,America/New_York
AAC,USD,"AAC Holdings, Inc.",New York Stock Exchange,NYSE,America/New_York
AUO,USD,AU Optronics Corp.,New York Stock Exchange,NYSE,America/New_York
